PROCNUM,TABLENO,DMAGE,DMRACE,DMGNDR,DMBMI,VARIABLE,_C1,_C2,_C3,_C4,NSUM,WSUM,PERCENT
3,1,Teen,Non-Hispanic Asian,Male,Overwweight,1,1,1,1,1,28,316149.85,0.00
3,1,Teen,Non-Hispanic Asian,Male,Healthy,1,1,1,1,1,51,600207.25,0.00
3,1,Teen,Non-Hispanic Asian,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Non-Hispanic Asian,Female,0,1,1,1,1,0,83,1071959.02,1.44
3,1,Teen,Non-Hispanic Asian,Female,Obese,1,1,1,1,1,16,202863.53,0.00
3,1,Teen,Non-Hispanic Asian,Female,Overwweight,1,1,1,1,1,17,224562.98,6.89
3,1,Teen,Non-Hispanic Asian,Female,Healthy,1,1,1,1,1,50,644532.51,0.00
3,1,Teen,Non-Hispanic Asian,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Non-Hispanic Asian,Other,0,1,1,1,1,0,0,0.00,
3,1,Teen,Non-Hispanic Asian,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Teen,Non-Hispanic Asian,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Teen,Non-Hispanic Asian,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Teen,Non-Hispanic Asian,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Non-Hispanic Asian,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Teen,Non-Hispanic Asian,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Teen,Non-Hispanic Asian,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Teen,Non-Hispanic Asian,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Teen,Non-Hispanic Asian,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,0,0,1,1,1,0,0,100,2078160.91,0.00
3,1,Teen,Other Race Including Multi Racial,0,Obese,1,1,1,0,1,34,913959.46,0.00
3,1,Teen,Other Race Including Multi Racial,0,Overwweight,1,1,1,0,1,30,542241.33,0.00
3,1,Teen,Other Race Including Multi Racial,0,Healthy,1,1,1,0,1,36,621960.12,0.00
3,1,Teen,Other Race Including Multi Racial,0,Unknown,1,1,1,0,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Male,0,1,1,1,1,0,48,1069421.05,0.00
3,1,Teen,Other Race Including Multi Racial,Male,Obese,1,1,1,1,1,17,553570.93,0.00
3,1,Teen,Other Race Including Multi Racial,Male,Overwweight,1,1,1,1,1,14,275329.32,0.00
3,1,Teen,Other Race Including Multi Racial,Male,Healthy,1,1,1,1,1,17,240520.80,0.00
3,1,Teen,Other Race Including Multi Racial,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Female,0,1,1,1,1,0,52,1008739.86,0.00
3,1,Teen,Other Race Including Multi Racial,Female,Obese,1,1,1,1,1,17,360388.53,0.00
3,1,Teen,Other Race Including Multi Racial,Female,Overwweight,1,1,1,1,1,16,266912.01,0.00
3,1,Teen,Other Race Including Multi Racial,Female,Healthy,1,1,1,1,1,19,381439.32,0.00
3,1,Teen,Other Race Including Multi Racial,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Other,0,1,1,1,1,0,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Teen,Other Race Including Multi Racial,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,0,0,1,1,1,0,0,0,0.00,
3,1,Teen,Unknown,0,Obese,1,1,1,0,1,0,0.00,
3,1,Teen,Unknown,0,Overwweight,1,1,1,0,1,0,0.00,
3,1,Teen,Unknown,0,Healthy,1,1,1,0,1,0,0.00,
3,1,Teen,Unknown,0,Unknown,1,1,1,0,1,0,0.00,
3,1,Teen,Unknown,Male,0,1,1,1,1,0,0,0.00,
3,1,Teen,Unknown,Male,Obese,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Male,Overwweight,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Male,Healthy,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Female,0,1,1,1,1,0,0,0.00,
3,1,Teen,Unknown,Female,Obese,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Female,Overwweight,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Female,Healthy,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Other,0,1,1,1,1,0,0,0.00,
3,1,Teen,Unknown,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Teen,Unknown,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Teen,Unknown,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,0,0,0,1,1,0,0,0,931,43674638.0,0.51
3,1,Twenty,0,0,Obese,1,1,0,0,1,546,24822390.0,0.90
3,1,Twenty,0,0,Overwweight,1,1,0,0,1,243,11980000.6,0.00
3,1,Twenty,0,0,Healthy,1,1,0,0,1,142,6872247.41,0.00
3,1,Twenty,0,0,Unknown,1,1,0,0,1,0,0.00,
3,1,Twenty,0,Male,0,1,1,0,1,0,436,21824873.0,0.78
3,1,Twenty,0,Male,Obese,1,1,0,1,1,254,12449703.2,1.36
3,1,Twenty,0,Male,Overwweight,1,1,0,1,1,123,6184847.80,0.00
3,1,Twenty,0,Male,Healthy,1,1,0,1,1,59,3190321.95,0.00
3,1,Twenty,0,Male,Unknown,1,1,0,1,1,0,0.00,
3,1,Twenty,0,Female,0,1,1,0,1,0,495,21849765.0,0.24
3,1,Twenty,0,Female,Obese,1,1,0,1,1,292,12372686.8,0.43
3,1,Twenty,0,Female,Overwweight,1,1,0,1,1,120,5795152.78,0.00
3,1,Twenty,0,Female,Healthy,1,1,0,1,1,83,3681925.45,0.00
3,1,Twenty,0,Female,Unknown,1,1,0,1,1,0,0.00,
3,1,Twenty,0,Other,0,1,1,0,1,0,0,0.00,
3,1,Twenty,0,Other,Obese,1,1,0,1,1,0,0.00,
3,1,Twenty,0,Other,Overwweight,1,1,0,1,1,0,0.00,
3,1,Twenty,0,Other,Healthy,1,1,0,1,1,0,0.00,
3,1,Twenty,0,Other,Unknown,1,1,0,1,1,0,0.00,
3,1,Twenty,0,Unknown,0,1,1,0,1,0,0,0.00,
3,1,Twenty,0,Unknown,Obese,1,1,0,1,1,0,0.00,
3,1,Twenty,0,Unknown,Overwweight,1,1,0,1,1,0,0.00,
3,1,Twenty,0,Unknown,Healthy,1,1,0,1,1,0,0.00,
3,1,Twenty,0,Unknown,Unknown,1,1,0,1,1,0,0.00,
3,1,Twenty,Mexican American,0,0,1,1,1,0,0,171,5429722.86,0.87
3,1,Twenty,Mexican American,0,Obese,1,1,1,0,1,126,3953513.70,1.19
3,1,Twenty,Mexican American,0,Overwweight,1,1,1,0,1,29,936692.29,0.00
3,1,Twenty,Mexican American,0,Healthy,1,1,1,0,1,16,539516.87,0.00
3,1,Twenty,Mexican American,0,Unknown,1,1,1,0,1,0,0.00,
3,1,Twenty,Mexican American,Male,0,1,1,1,1,0,76,2796110.11,1.69
3,1,Twenty,Mexican American,Male,Obese,1,1,1,1,1,56,2086032.91,2.26
3,1,Twenty,Mexican American,Male,Overwweight,1,1,1,1,1,12,413422.75,0.00
3,1,Twenty,Mexican American,Male,Healthy,1,1,1,1,1,8,296654.44,0.00
3,1,Twenty,Mexican American,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Mexican American,Female,0,1,1,1,1,0,95,2633612.75,0.00
3,1,Twenty,Mexican American,Female,Obese,1,1,1,1,1,70,1867480.79,0.00
3,1,Twenty,Mexican American,Female,Overwweight,1,1,1,1,1,17,523269.53,0.00
3,1,Twenty,Mexican American,Female,Healthy,1,1,1,1,1,8,242862.43,0.00
3,1,Twenty,Mexican American,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Mexican American,Other,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Mexican American,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Mexican American,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Mexican American,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Mexican American,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Mexican American,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Mexican American,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Mexican American,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Mexican American,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Mexican American,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Hispanic,0,0,1,1,1,0,0,108,3609917.14,0.00
3,1,Twenty,Other Hispanic,0,Obese,1,1,1,0,1,71,2403973.96,0.00
3,1,Twenty,Other Hispanic,0,Overwweight,1,1,1,0,1,25,801608.71,0.00
3,1,Twenty,Other Hispanic,0,Healthy,1,1,1,0,1,12,404334.48,0.00
3,1,Twenty,Other Hispanic,0,Unknown,1,1,1,0,1,0,0.00,
3,1,Twenty,Other Hispanic,Male,0,1,1,1,1,0,47,1824798.89,0.00
3,1,Twenty,Other Hispanic,Male,Obese,1,1,1,1,1,37,1428282.96,0.00
3,1,Twenty,Other Hispanic,Male,Overwweight,1,1,1,1,1,7,283017.56,0.00
3,1,Twenty,Other Hispanic,Male,Healthy,1,1,1,1,1,3,113498.37,0.00
3,1,Twenty,Other Hispanic,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Hispanic,Female,0,1,1,1,1,0,61,1785118.25,0.00
3,1,Twenty,Other Hispanic,Female,Obese,1,1,1,1,1,34,975691.00,0.00
3,1,Twenty,Other Hispanic,Female,Overwweight,1,1,1,1,1,18,518591.15,0.00
3,1,Twenty,Other Hispanic,Female,Healthy,1,1,1,1,1,9,290836.10,0.00
3,1,Twenty,Other Hispanic,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Hispanic,Other,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Other Hispanic,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Hispanic,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Hispanic,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Hispanic,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Hispanic,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Other Hispanic,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Hispanic,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Hispanic,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Hispanic,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic White,0,0,1,1,1,0,0,276,23956486.5,0.73
3,1,Twenty,Non-Hispanic White,0,Obese,1,1,1,0,1,151,12680504.9,1.39
3,1,Twenty,Non-Hispanic White,0,Overwweight,1,1,1,0,1,81,7285723.29,0.00
3,1,Twenty,Non-Hispanic White,0,Healthy,1,1,1,0,1,44,3990258.38,0.00
3,1,Twenty,Non-Hispanic White,0,Unknown,1,1,1,0,1,0,0.00,
3,1,Twenty,Non-Hispanic White,Male,0,1,1,1,1,0,124,12100779.5,1.01
3,1,Twenty,Non-Hispanic White,Male,Obese,1,1,1,1,1,67,6391375.87,1.92
3,1,Twenty,Non-Hispanic White,Male,Overwweight,1,1,1,1,1,39,3792342.13,0.00
3,1,Twenty,Non-Hispanic White,Male,Healthy,1,1,1,1,1,18,1917061.50,0.00
3,1,Twenty,Non-Hispanic White,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic White,Female,0,1,1,1,1,0,152,11855707.0,0.45
3,1,Twenty,Non-Hispanic White,Female,Obese,1,1,1,1,1,84,6289129.01,0.85
3,1,Twenty,Non-Hispanic White,Female,Overwweight,1,1,1,1,1,42,3493381.15,0.00
3,1,Twenty,Non-Hispanic White,Female,Healthy,1,1,1,1,1,26,2073196.88,0.00
3,1,Twenty,Non-Hispanic White,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic White,Other,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Non-Hispanic White,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic White,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic White,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic White,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic White,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Non-Hispanic White,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic White,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic White,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic White,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,0,0,1,1,1,0,0,204,6084674.48,0.00
3,1,Twenty,Non-Hispanic Black,0,Obese,1,1,1,0,1,117,3401021.96,0.00
3,1,Twenty,Non-Hispanic Black,0,Overwweight,1,1,1,0,1,55,1692829.13,0.00
3,1,Twenty,Non-Hispanic Black,0,Healthy,1,1,1,0,1,32,990823.39,0.00
3,1,Twenty,Non-Hispanic Black,0,Unknown,1,1,1,0,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,Male,0,1,1,1,1,0,96,2924502.18,0.00
3,1,Twenty,Non-Hispanic Black,Male,Obese,1,1,1,1,1,50,1456290.66,0.00
3,1,Twenty,Non-Hispanic Black,Male,Overwweight,1,1,1,1,1,30,937872.39,0.00
3,1,Twenty,Non-Hispanic Black,Male,Healthy,1,1,1,1,1,16,530339.14,0.00
3,1,Twenty,Non-Hispanic Black,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,Female,0,1,1,1,1,0,108,3160172.30,0.00
3,1,Twenty,Non-Hispanic Black,Female,Obese,1,1,1,1,1,67,1944731.30,0.00
3,1,Twenty,Non-Hispanic Black,Female,Overwweight,1,1,1,1,1,25,754956.75,0.00
3,1,Twenty,Non-Hispanic Black,Female,Healthy,1,1,1,1,1,16,460484.25,0.00
3,1,Twenty,Non-Hispanic Black,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,Other,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Non-Hispanic Black,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Non-Hispanic Black,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Black,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,0,0,1,1,1,0,0,132,2814791.74,0.00
3,1,Twenty,Non-Hispanic Asian,0,Obese,1,1,1,0,1,54,1162079.96,0.00
3,1,Twenty,Non-Hispanic Asian,0,Overwweight,1,1,1,0,1,48,981809.93,0.00
3,1,Twenty,Non-Hispanic Asian,0,Healthy,1,1,1,0,1,30,670901.85,0.00
3,1,Twenty,Non-Hispanic Asian,0,Unknown,1,1,1,0,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Male,0,1,1,1,1,0,74,1418819.74,0.00
3,1,Twenty,Non-Hispanic Asian,Male,Obese,1,1,1,1,1,33,625227.43,0.00
3,1,Twenty,Non-Hispanic Asian,Male,Overwweight,1,1,1,1,1,32,619921.23,0.00
3,1,Twenty,Non-Hispanic Asian,Male,Healthy,1,1,1,1,1,9,173671.07,0.00
3,1,Twenty,Non-Hispanic Asian,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Female,0,1,1,1,1,0,58,1395972.00,0.00
3,1,Twenty,Non-Hispanic Asian,Female,Obese,1,1,1,1,1,21,536852.53,0.00
3,1,Twenty,Non-Hispanic Asian,Female,Overwweight,1,1,1,1,1,16,361888.70,0.00
3,1,Twenty,Non-Hispanic Asian,Female,Healthy,1,1,1,1,1,21,497230.78,0.00
3,1,Twenty,Non-Hispanic Asian,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Other,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Non-Hispanic Asian,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,0,0,1,1,1,0,0,40,1779045.24,0.00
3,1,Twenty,Other Race Including Multi Racial,0,Obese,1,1,1,0,1,27,1221295.56,0.00
3,1,Twenty,Other Race Including Multi Racial,0,Overwweight,1,1,1,0,1,5,281337.24,0.00
3,1,Twenty,Other Race Including Multi Racial,0,Healthy,1,1,1,0,1,8,276412.44,0.00
3,1,Twenty,Other Race Including Multi Racial,0,Unknown,1,1,1,0,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Male,0,1,1,1,1,0,19,759862.58,0.00
3,1,Twenty,Other Race Including Multi Racial,Male,Obese,1,1,1,1,1,11,462493.42,0.00
3,1,Twenty,Other Race Including Multi Racial,Male,Overwweight,1,1,1,1,1,3,138271.74,0.00
3,1,Twenty,Other Race Including Multi Racial,Male,Healthy,1,1,1,1,1,5,159097.43,0.00
3,1,Twenty,Other Race Including Multi Racial,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Female,0,1,1,1,1,0,21,1019182.66,0.00
3,1,Twenty,Other Race Including Multi Racial,Female,Obese,1,1,1,1,1,16,758802.15,0.00
3,1,Twenty,Other Race Including Multi Racial,Female,Overwweight,1,1,1,1,1,2,143065.50,0.00
3,1,Twenty,Other Race Including Multi Racial,Female,Healthy,1,1,1,1,1,3,117315.01,0.00
3,1,Twenty,Other Race Including Multi Racial,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Other,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Other Race Including Multi Racial,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,0,0,1,1,1,0,0,0,0.00,
3,1,Twenty,Unknown,0,Obese,1,1,1,0,1,0,0.00,
3,1,Twenty,Unknown,0,Overwweight,1,1,1,0,1,0,0.00,
3,1,Twenty,Unknown,0,Healthy,1,1,1,0,1,0,0.00,
3,1,Twenty,Unknown,0,Unknown,1,1,1,0,1,0,0.00,
3,1,Twenty,Unknown,Male,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Unknown,Male,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Male,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Male,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Female,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Unknown,Female,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Female,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Female,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Other,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Unknown,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Twenty,Unknown,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Twenty,Unknown,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Thirty,0,0,0,1,1,0,0,0,933,41186371.0,0.56
3,1,Thirty,0,0,Obese,1,1,0,0,1,674,29839945.6,0.35
3,1,Thirty,0,0,Overwweight,1,1,0,0,1,188,8815253.56,0.00
3,1,Thirty,0,0,Healthy,1,1,0,0,1,71,2531171.86,4.96
3,1,Thirty,0,0,Unknown,1,1,0,0,1,0,0.00,
3,1,Thirty,0,Male,0,1,1,0,1,0,452,20226096.0,0.00
3,1,Thirty,0,Male,Obese,1,1,0,1,1,335,15495155.5,0.00
3,1,Thirty,0,Male,Overwweight,1,1,0,1,1,94,4070889.30,0.00
3,1,Thirty,0,Male,Healthy,1,1,0,1,1,23,660051.22,0.00
3,1,Thirty,0,Male,Unknown,1,1,0,1,1,0,0.00,
3,1,Thirty,0,Female,0,1,1,0,1,0,481,20960275.0,1.09
3,1,Thirty,0,Female,Obese,1,1,0,1,1,339,14344790.1,0.72
3,1,Thirty,0,Female,Overwweight,1,1,0,1,1,94,4744364.26,0.00
3,1,Thirty,0,Female,Healthy,1,1,0,1,1,48,1871120.64,6.72
3,1,Thirty,0,Female,Unknown,1,1,0,1,1,0,0.00,
3,1,Thirty,0,Other,0,1,1,0,1,0,0,0.00,
3,1,Thirty,0,Other,Obese,1,1,0,1,1,0,0.00,
3,1,Thirty,0,Other,Overwweight,1,1,0,1,1,0,0.00,
3,1,Thirty,0,Other,Healthy,1,1,0,1,1,0,0.00,
3,1,Thirty,0,Other,Unknown,1,1,0,1,1,0,0.00,
3,1,Thirty,0,Unknown,0,1,1,0,1,0,0,0.00,
3,1,Thirty,0,Unknown,Obese,1,1,0,1,1,0,0.00,
3,1,Thirty,0,Unknown,Overwweight,1,1,0,1,1,0,0.00,
3,1,Thirty,0,Unknown,Healthy,1,1,0,1,1,0,0.00,
3,1,Thirty,0,Unknown,Unknown,1,1,0,1,1,0,0.00,
3,1,Thirty,Mexican American,0,0,1,1,1,0,0,176,4958361.06,0.00
3,1,Thirty,Mexican American,0,Obese,1,1,1,0,1,146,4083391.83,0.00
3,1,Thirty,Mexican American,0,Overwweight,1,1,1,0,1,20,593101.00,0.00
3,1,Thirty,Mexican American,0,Healthy,1,1,1,0,1,10,281868.24,0.00
3,1,Thirty,Mexican American,0,Unknown,1,1,1,0,1,0,0.00,
3,1,Thirty,Mexican American,Male,0,1,1,1,1,0,88,2519067.19,0.00
3,1,Thirty,Mexican American,Male,Obese,1,1,1,1,1,71,2021623.33,0.00
3,1,Thirty,Mexican American,Male,Overwweight,1,1,1,1,1,12,357097.50,0.00
3,1,Thirty,Mexican American,Male,Healthy,1,1,1,1,1,5,140346.37,0.00
3,1,Thirty,Mexican American,Male,Unknown,1,1,1,1,1,0,0.00,
3,1,Thirty,Mexican American,Female,0,1,1,1,1,0,88,2439293.87,0.00
3,1,Thirty,Mexican American,Female,Obese,1,1,1,1,1,75,2061768.50,0.00
3,1,Thirty,Mexican American,Female,Overwweight,1,1,1,1,1,8,236003.50,0.00
3,1,Thirty,Mexican American,Female,Healthy,1,1,1,1,1,5,141521.87,0.00
3,1,Thirty,Mexican American,Female,Unknown,1,1,1,1,1,0,0.00,
3,1,Thirty,Mexican American,Other,0,1,1,1,1,0,0,0.00,
3,1,Thirty,Mexican American,Other,Obese,1,1,1,1,1,0,0.00,
3,1,Thirty,Mexican American,Other,Overwweight,1,1,1,1,1,0,0.00,
3,1,Thirty,Mexican American,Other,Healthy,1,1,1,1,1,0,0.00,
3,1,Thirty,Mexican American,Other,Unknown,1,1,1,1,1,0,0.00,
3,1,Thirty,Mexican American,Unknown,0,1,1,1,1,0,0,0.00,
3,1,Thirty,Mexican American,Unknown,Obese,1,1,1,1,1,0,0.00,
3,1,Thirty,Mexican American,Unknown,Overwweight,1,1,1,1,1,0,0.00,
3,1,Thirty,Mexican American,Unknown,Healthy,1,1,1,1,1,0,0.00,
3,1,Thirty,Mexican American,Unknown,Unknown,1,1,1,1,1,0,0.00,
3,1,Thirty,Other Hispanic,0,0,1,1,1,0,0,121,3566388.93,0.00
3,1,Thirty,Other Hispanic,0,Obese,1,1,1,0,1,97,2911445.89,0.00
3,1,Thirty,Other Hispanic,0,Overwweight,1,1,1,0,1,18,476703.16,0.00
3,1,Thirty,Other Hispanic,0,Healthy,1,1,1,0,1,6,178239.89,0.00
